node,x,y
6_93_3,-0.20191590189095351,0.26677990001378027
3_0_2,-0.146366646213041,0.046315396737051595
6_31_0,-0.24820694828921394,0.17491969031514332
6_75_0,-0.21117411117060558,0.2759659209836439
5_19_2,-0.0908173905351285,0.23003581613432544
6_28_5,-0.18339948333164935,0.0646874386767789
6_111_3,-0.146366646213041,0.2759659209836439
6_34_1,-0.05378455341652008,0.18410571128500697
6_99_2,1.0341177066127474,0.8851564811400878
6_47_4,0.33913384841191446,0.837172975507041
6_2_0,0.6279529168805968,0.9514486217301361
6_69_0,-0.12785022765373683,0.2575938790439165
6_32_5,-0.22969052972990975,0.0646874386767789
6_91_5,-0.17414127405199725,0.14736162740555225
6_7_0,-0.24820694828921394,0.2759659209836439
6_4_4,-0.11859201837408473,0.07387345964664266
6_29_2,-0.22043232045025768,0.17491969031514332
6_90_0,-0.10933380909443263,0.26677990001378027
4_2_0,-0.22969052972990975,0.14736162740555225
6_86_1,-0.0908173905351285,0.14736162740555225
5_4_1,-0.035268134857215916,0.16573366934527953
6_16_3,0.7312779272824144,0.8007003996365476
5_18_0,-0.06304276269617218,0.23003581613432544
5_13_3,-0.24820694828921394,0.08305948061650631
6_36_1,-0.20191590189095351,0.11061754352609737
6_50_5,0.365393496550564,0.6089252426400829
6_105_3,-0.05378455341652008,0.23922183710418912
6_87_2,-0.10933380909443263,0.22084979516446182
6_66_4,-0.08155918125547637,0.13817560643568846
6_87_1,-0.10007559981478056,0.22084979516446182
4_0_3,-0.17414127405199725,0.046315396737051595
6_78_0,-0.16488306477234516,0.21166377419459803
5_9_2,-0.026009925577563875,0.10143152255623375
6_73_4,-0.026009925577563875,0.21166377419459803
5_11_0,-0.01675171629791178,0.23003581613432544
6_76_5,-0.12785022765373683,0.21166377419459803
6_62_0,0.21833946697412648,0.6101017773455826
6_12_0,-0.24820694828921394,0.23922183710418912
5_7_2,-0.20191590189095351,0.09224550158636996
6_19_5,0.9107188562298532,0.9418845642965216
6_101_1,-0.19265769261130145,0.23003581613432544
5_0_0,-0.24820694828921394,0.22084979516446182
6_3_0,-0.10007559981478056,0.18410571128500697
6_68_3,-0.10933380909443263,0.20247775322473438
5_0_4,-0.23894873900956184,0.046315396737051595
5_2_3,-0.05378455341652008,0.055501417706915246
6_37_4,-0.24820694828921394,0.11061754352609737
6_88_0,-0.0908173905351285,0.26677990001378027
6_6_3,-0.16488306477234516,0.13817560643568846
6_97_1,0.18070063797539548,0.7512859420055568
6_54_3,-0.12785022765373683,0.19329173225487076
6_5_3,0.7899244747920651,0.4265623632876162
6_48_1,-0.22043232045025768,0.18410571128500697
5_14_3,-0.035268134857215916,0.09224550158636996
5_1_4,-0.04452634413686804,0.055501417706915246
6_36_5,-0.22969052972990975,0.11061754352609737
6_33_3,-0.17414127405199725,0.11061754352609737
5_11_2,-0.0908173905351285,0.1565476483754159
6_65_3,-0.05378455341652008,0.20247775322473438
6_18_0,-0.035268134857215916,0.24840785807405288
6_25_2,-0.035268134857215916,0.11061754352609737
6_20_4,-0.08155918125547637,0.0646874386767789
6_41_5,-0.10007559981478056,0.11980356449596102
6_81_0,-0.21117411117060558,0.21166377419459803
5_18_4,-0.22969052972990975,0.1565476483754159
5_16_0,-0.146366646213041,0.1565476483754159
5_14_4,-0.04452634413686804,0.09224550158636996
6_20_0,-0.10007559981478056,0.17491969031514332
6_11_2,0.08441526146701378,0.9089415925425277
6_51_2,-0.04452634413686804,0.19329173225487076
6_60_2,-0.20191590189095351,0.1289895854658248
6_62_2,0.2516016879497493,0.6101017773455826
6_70_0,-0.18339948333164935,0.2759659209836439
6_92_5,-0.18339948333164935,0.14736162740555225
6_55_1,-0.01675171629791178,0.2575938790439165
6_10_4,-0.06304276269617218,0.10143152255623375
6_39_0,0.6055371556985851,0.6137481836670462
6_60_3,-0.22043232045025768,0.19329173225487076
5_18_2,-0.21117411117060558,0.1565476483754159
6_100_2,-0.10933380909443263,0.16573366934527953
6_86_2,-0.0723009719758243,0.22084979516446182
6_9_1,-0.22043232045025768,0.26677990001378027
4_3_0,-0.11859201837408473,0.08305948061650631
6_37_0,-0.11859201837408473,0.24840785807405288
6_91_1,-0.18339948333164935,0.22084979516446182
5_6_0,-0.15562485549269306,0.23003581613432544
6_96_2,0.9921237654596666,0.5959833608795851
6_91_0,-0.17414127405199725,0.22084979516446182
6_74_1,-0.20191590189095351,0.2575938790439165
6_19_4,0.8328152334185259,0.8901170372545312
6_88_2,-0.10007559981478056,0.26677990001378027
6_0_0,-0.22969052972990975,0.26677990001378027
5_18_3,-0.22043232045025768,0.1565476483754159
6_44_5,-0.20191590189095351,0.11980356449596102
6_83_0,0.34263513483040103,0.9795336748725147
6_100_3,-0.11859201837408473,0.16573366934527953
6_8_4,-0.24820694828921394,0.07387345964664266
6_85_2,-0.0723009719758243,0.26677990001378027
6_52_1,-0.21117411117060558,0.24840785807405288
6_21_0,-0.19265769261130145,0.10143152255623375
5_5_4,-0.10933380909443263,0.055501417706915246
6_2_1,0.6690484790476179,0.9815780288435718
6_76_0,-0.22043232045025768,0.2759659209836439
6_34_4,-0.19265769261130145,0.11061754352609737
6_8_1,-0.16488306477234516,0.22084979516446182
6_101_5,-0.17414127405199725,0.16573366934527953
6_79_4,0.4523730858030511,0.3641325796920842
6_38_2,-0.035268134857215916,0.11980356449596102
6_17_3,-0.22969052972990975,0.055501417706915246
6_17_5,-0.24820694828921394,0.055501417706915246
6_77_1,-0.22969052972990975,0.2575938790439165
6_32_0,-0.01675171629791178,0.18410571128500697
4_3_3,-0.146366646213041,0.08305948061650631
5_9_0,-0.01675171629791178,0.10143152255623375
6_82_2,-0.22969052972990975,0.21166377419459803
6_2_3,0.5859233646643252,0.918808430690581
6_98_2,0.9775221404900476,0.7879392859567264
6_75_3,-0.08155918125547637,0.21166377419459803
6_106_4,0.3570830008548282,0.47902201579017917
6_59_1,-0.19265769261130145,0.19329173225487076
6_61_5,-0.24820694828921394,0.1289895854658248
6_63_3,-0.01675171629791178,0.13817560643568846
6_34_0,-0.10933380909443263,0.24840785807405288
6_59_0,-0.026009925577563875,0.2575938790439165
5_20_1,-0.10933380909443263,0.23003581613432544
6_56_1,0.18770321081236868,1.0207123895650072
6_5_2,0.7899244747920651,0.477153355624107
4_5_0,-0.01675171629791178,0.1565476483754159
5_6_2,-0.18339948333164935,0.09224550158636996
5_13_0,-0.22043232045025768,0.08305948061650631
6_30_5,-0.21117411117060558,0.0646874386767789
6_109_2,-0.18339948333164935,0.23922183710418912
6_107_0,-0.035268134857215916,0.2759659209836439
6_72_3,-0.21117411117060558,0.20247775322473438
4_0_0,-0.22043232045025768,0.14736162740555225
6_96_1,0.9921237654596666,0.6653989085040725
6_18_1,-0.15562485549269306,0.10143152255623375
6_105_4,-0.06304276269617218,0.23922183710418912
6_80_4,0.7312779272824144,0.5430392991320949
6_19_2,0.8328152334185259,0.9924755566330123
6_32_2,-0.035268134857215916,0.18410571128500697
5_10_3,-0.17414127405199725,0.08305948061650631
6_67_5,-0.10933380909443263,0.13817560643568846
6_58_5,-0.15562485549269306,0.1289895854658248
6_5_4,0.6831352390282235,0.4265623632876162
6_27_3,0.9264746451130428,0.5030371191451023
6_60_0,-0.21117411117060558,0.19329173225487076
6_3_1,-0.10933380909443263,0.18410571128500697
6_104_0,0.555604011163626,0.38189898733611943
6_24_1,0.7759193291181186,0.9442376337075212
6_70_5,-0.17414127405199725,0.13817560643568846
6_17_1,-0.1371084369333889,0.10143152255623375
6_50_4,0.31725080829637314,0.5548046461870928
6_39_5,0.6494346880133579,0.6137481836670462
6_18_5,-0.026009925577563875,0.0646874386767789
6_55_0,-0.24820694828921394,0.24840785807405288
6_90_3,-0.1371084369333889,0.26677990001378027
6_5_0,0.6831352390282235,0.477153355624107
6_36_0,-0.08155918125547637,0.18410571128500697
6_77_0,-0.20191590189095351,0.13817560643568846
6_81_4,-0.24820694828921394,0.13817560643568846
6_24_3,0.7058936007483865,0.9442376337075212
5_15_4,-0.06304276269617218,0.09224550158636996
6_106_3,0.30679101157659944,0.44467362767837754
5_15_0,-0.035268134857215916,0.23003581613432544
6_111_0,-0.11859201837408473,0.2759659209836439
5_8_2,-0.22969052972990975,0.09224550158636996
6_65_1,-0.08155918125547637,0.2575938790439165
6_12_4,-0.0908173905351285,0.10143152255623375
6_50_3,0.3969050743169435,0.6583397002710738
5_19_1,-0.08155918125547637,0.23003581613432544
6_8_3,-0.146366646213041,0.14736162740555225
6_42_2,-0.10933380909443263,0.11980356449596102
6_81_3,-0.23894873900956184,0.13817560643568846
6_82_4,-0.035268134857215916,0.14736162740555225
4_2_1,-0.10007559981478056,0.08305948061650631
6_32_1,-0.026009925577563875,0.18410571128500697
6_54_1,-0.10933380909443263,0.19329173225487076
6_49_0,-0.20191590189095351,0.24840785807405288
6_26_0,-0.05378455341652008,0.24840785807405288
6_40_2,-0.1371084369333889,0.18410571128500697
6_57_5,-0.11859201837408473,0.1289895854658248
6_51_3,-0.05378455341652008,0.19329173225487076
6_97_5,0.21308753734639657,0.7795227749375515
6_76_1,-0.22969052972990975,0.2759659209836439
6_65_2,-0.04452634413686804,0.20247775322473438
6_28_4,-0.17414127405199725,0.0646874386767789
6_39_2,0.6494346880133579,0.5685540729968928
6_92_0,-0.15562485549269306,0.26677990001378027
4_4_3,-0.16488306477234516,0.08305948061650631
6_65_0,-0.0723009719758243,0.2575938790439165
6_89_0,0.45049480752300547,0.6576869023741396
6_46_1,-0.19265769261130145,0.24840785807405288
6_16_2,0.7689167562811454,0.8324668366850417
5_10_4,-0.24820694828921394,0.046315396737051595
6_11_1,0.08441526146701378,0.9830632789890141
6_26_5,-0.16488306477234516,0.0646874386767789
6_1_3,-0.04452634413686804,0.0646874386767789
6_64_4,-0.04452634413686804,0.13817560643568846
6_99_0,0.9921950650403772,0.9449824474067716
4_2_2,-0.10933380909443263,0.08305948061650631
6_36_4,-0.22043232045025768,0.11061754352609737
6_45_1,0.5504317427928069,0.918808430690581
6_95_2,0.8503216655109591,0.5983364302905847
5_5_3,-0.17414127405199725,0.09224550158636996
6_106_2,0.30679101157659944,0.37953013298358146
6_58_1,-0.18339948333164935,0.19329173225487076
6_46_4,-0.21117411117060558,0.11980356449596102
6_17_2,-0.146366646213041,0.10143152255623375
6_71_4,-0.20191590189095351,0.20247775322473438
5_0_3,-0.22969052972990975,0.046315396737051595
6_84_5,-0.06304276269617218,0.14736162740555225
6_14_2,-0.10933380909443263,0.10143152255623375
5_8_4,-0.24820694828921394,0.09224550158636996
6_72_4,-0.22043232045025768,0.20247775322473438
5_0_2,-0.22043232045025768,0.046315396737051595
6_22_0,-0.12785022765373683,0.17491969031514332
5_11_4,-0.01675171629791178,0.055501417706915246
6_53_3,-0.0908173905351285,0.19329173225487076
5_9_4,-0.12785022765373683,0.055501417706915246
6_102_0,-0.23894873900956184,0.26677990001378027
6_15_1,-0.0723009719758243,0.17491969031514332
6_61_0,-0.035268134857215916,0.2575938790439165
6_10_3,-0.05378455341652008,0.10143152255623375
6_37_2,-0.23894873900956184,0.11061754352609737
6_60_4,-0.21117411117060558,0.1289895854658248
6_90_5,-0.16488306477234516,0.14736162740555225
6_49_4,-0.24820694828921394,0.11980356449596102
5_17_4,-0.08155918125547637,0.09224550158636996
6_13_0,0.8923371025327984,0.7865819831705502
6_29_1,-0.0723009719758243,0.24840785807405288
6_67_4,-0.10007559981478056,0.20247775322473438
6_18_4,-0.01675171629791178,0.0646874386767789
6_7_2,-0.21117411117060558,0.13817560643568846
6_7_3,-0.22043232045025768,0.13817560643568846
6_90_2,-0.12785022765373683,0.26677990001378027
6_66_5,-0.0908173905351285,0.13817560643568846
5_10_2,-0.0723009719758243,0.1565476483754159
6_52_2,-0.0723009719758243,0.19329173225487076
6_20_2,-0.11859201837408473,0.17491969031514332
4_0_1,-0.15562485549269306,0.046315396737051595
6_28_0,-0.18339948333164935,0.17491969031514332
6_74_2,-0.04452634413686804,0.21166377419459803
5_2_0,-0.146366646213041,0.23003581613432544
6_22_4,-0.11859201837408473,0.0646874386767789
5_20_3,-0.12785022765373683,0.23003581613432544
6_107_4,-0.11859201837408473,0.23922183710418912
6_93_1,-0.22969052972990975,0.22084979516446182
6_71_2,-0.17414127405199725,0.2575938790439165
6_52_4,-0.05378455341652008,0.1289895854658248
6_44_1,-0.17414127405199725,0.18410571128500697
6_38_3,-0.04452634413686804,0.11980356449596102
6_56_5,0.2516016879497493,0.9207069395975256
6_102_3,-0.18339948333164935,0.16573366934527953
6_62_3,0.24284847190353281,0.5901006873520863
6_61_4,-0.23894873900956184,0.1289895854658248
6_54_0,-0.10007559981478056,0.19329173225487076
6_23_0,-0.146366646213041,0.17491969031514332
6_45_4,0.5196100711675411,0.9376393101364782
6_62_4,0.24284847190353281,0.6383386102775774
6_53_2,-0.23894873900956184,0.24840785807405288
6_2_2,0.6690484790476179,0.918808430690581
6_24_2,0.7365298569101444,0.9089415925425276
6_67_2,-0.10007559981478056,0.13817560643568846
6_68_1,-0.11859201837408473,0.2575938790439165
6_60_5,-0.22043232045025768,0.1289895854658248
6_100_4,-0.12785022765373683,0.16573366934527953
6_95_4,0.8056802636752549,0.6959888108470669
6_62_5,0.19383046204472026,0.5901006873520863
6_82_5,-0.04452634413686804,0.14736162740555225
5_5_2,-0.16488306477234516,0.09224550158636996
6_30_1,-0.23894873900956184,0.17491969031514332
6_107_1,-0.04452634413686804,0.2759659209836439
6_48_2,-0.22969052972990975,0.11980356449596102
6_15_4,-0.21117411117060558,0.055501417706915246
6_51_4,-0.04452634413686804,0.1289895854658248
6_26_3,-0.0723009719758243,0.11061754352609737
6_12_5,-0.10007559981478056,0.10143152255623375
5_8_3,-0.23894873900956184,0.09224550158636996
6_31_3,-0.1371084369333889,0.11061754352609737
6_109_1,-0.0723009719758243,0.2759659209836439
6_41_2,-0.146366646213041,0.18410571128500697
6_108_1,-0.1371084369333889,0.23922183710418912
6_70_4,-0.18339948333164935,0.20247775322473438
6_100_1,-0.10007559981478056,0.16573366934527953
6_7_4,-0.22969052972990975,0.07387345964664266
6_2_4,0.5859233646643252,0.9514486217301361
5_6_1,-0.05378455341652008,0.16573366934527953
6_108_2,-0.146366646213041,0.23922183710418912
5_20_4,-0.1371084369333889,0.23003581613432544
6_69_3,-0.146366646213041,0.20247775322473438
6_72_0,-0.19265769261130145,0.2759659209836439
6_10_1,-0.04452634413686804,0.17491969031514332
6_75_5,-0.10007559981478056,0.21166377419459803
6_7_5,-0.23894873900956184,0.07387345964664266
6_63_1,-0.05378455341652008,0.2575938790439165
6_88_4,-0.146366646213041,0.22084979516446182
6_17_0,-0.0908173905351285,0.17491969031514332
6_79_5,0.4576669794112857,0.44230477332583956
6_98_1,0.9991821719691056,0.821591391981736
6_61_3,-0.23894873900956184,0.19329173225487076
6_16_4,0.7689167562811454,0.727755247895561
6_103_4,-0.21117411117060558,0.16573366934527953
6_13_2,0.852947630324824,0.8301137672740422
5_6_4,-0.11859201837408473,0.055501417706915246
6_46_0,-0.18339948333164935,0.24840785807405288
6_54_2,-0.11859201837408473,0.19329173225487076
6_88_3,-0.1371084369333889,0.22084979516446182
6_92_3,-0.21117411117060558,0.22084979516446182
6_74_0,-0.19265769261130145,0.2575938790439165
6_105_1,-0.04452634413686804,0.23922183710418912
6_79_3,0.39414025611247033,0.48257529731898624
6_108_3,-0.15562485549269306,0.23922183710418912
6_47_3,0.33913384841191446,0.7901115872870496
6_44_0,-0.17414127405199725,0.24840785807405288
6_11_3,0.1019216935594468,0.9477672378240205
5_16_1,-0.15562485549269306,0.1565476483754159
6_20_5,-0.0908173905351285,0.0646874386767789
6_38_1,-0.026009925577563875,0.11980356449596102
6_27_4,0.8730800272311221,0.4195031550546176
6_10_0,-0.22043232045025768,0.23922183710418912
6_107_3,-0.10933380909443263,0.23922183710418912
6_10_5,-0.18339948333164935,0.055501417706915246
6_52_5,-0.146366646213041,0.07387345964664266
6_58_0,-0.17414127405199725,0.19329173225487076
5_11_1,-0.08155918125547637,0.1565476483754159
6_77_5,-0.20191590189095351,0.07387345964664266
3_0_1,-0.1371084369333889,0.046315396737051595
6_79_2,0.4523730858030511,0.411509666742845
6_34_5,-0.24820694828921394,0.0646874386767789
6_102_4,-0.19265769261130145,0.16573366934527953
6_48_0,-0.21117411117060558,0.18410571128500697
6_105_5,-0.01675171629791178,0.17491969031514332
5_14_1,-0.11859201837408473,0.1565476483754159
6_9_3,-0.21117411117060558,0.14736162740555225
6_68_2,-0.11859201837408473,0.13817560643568846
6_25_5,-0.15562485549269306,0.0646874386767789
5_16_2,-0.16488306477234516,0.1565476483754159
6_82_0,-0.05378455341652008,0.26677990001378027
6_47_2,0.33913384841191446,0.7654043584715541
6_100_0,-0.0908173905351285,0.16573366934527953
6_44_3,-0.18339948333164935,0.11980356449596102
6_7_1,-0.20191590189095351,0.21166377419459803
6_96_0,0.9439810772054756,0.5653934585365908
6_57_4,-0.10933380909443263,0.1289895854658248
6_69_4,-0.15562485549269306,0.20247775322473438
6_102_5,-0.20191590189095351,0.16573366934527953
6_37_1,-0.0908173905351285,0.18410571128500697
6_15_2,-0.08155918125547637,0.17491969031514332
6_16_1,0.6962650630975484,0.8324668366850417
6_96_3,1.0446430617369658,0.5653934585365908
6_36_2,-0.21117411117060558,0.11061754352609737
6_40_5,-0.08155918125547637,0.11980356449596102
6_73_3,-0.01675171629791178,0.21166377419459803
6_48_4,-0.23894873900956184,0.11980356449596102
6_103_2,-0.23894873900956184,0.23003581613432544
6_39_1,0.6494346880133579,0.6564315104110798
2_0_0,-0.11859201837408473,0.046315396737051595
6_69_5,-0.1371084369333889,0.13817560643568846
6_31_1,-0.08155918125547637,0.24840785807405288
6_0_1,-0.1371084369333889,0.055501417706915246
6_82_3,-0.23894873900956184,0.21166377419459803
5_8_0,-0.16488306477234516,0.23003581613432544
6_9_4,-0.026009925577563875,0.08305948061650631
4_5_1,-0.026009925577563875,0.1565476483754159
6_84_0,-0.24820694828921394,0.21166377419459803
6_8_5,-0.01675171629791178,0.08305948061650631
6_111_4,-0.15562485549269306,0.2759659209836439
6_71_5,-0.18339948333164935,0.13817560643568846
4_1_0,-0.08155918125547637,0.08305948061650631
6_72_2,-0.18339948333164935,0.2575938790439165
6_28_1,-0.19265769261130145,0.17491969031514332
5_6_3,-0.19265769261130145,0.09224550158636996
6_110_5,-0.23894873900956184,0.23922183710418912
6_42_5,-0.1371084369333889,0.11980356449596102
6_102_2,-0.21117411117060558,0.23003581613432544
6_3_3,-0.04452634413686804,0.07387345964664266
5_11_3,-0.10007559981478056,0.1565476483754159
6_69_1,-0.12785022765373683,0.20247775322473438
6_100_5,-0.1371084369333889,0.16573366934527953
5_10_0,-0.05378455341652008,0.1565476483754159
6_31_2,-0.12785022765373683,0.11061754352609737
6_15_0,-0.026009925577563875,0.24840785807405288
6_45_5,0.5196100711675411,0.9037437271338633
6_73_1,-0.23894873900956184,0.20247775322473438
6_14_1,-0.06304276269617218,0.17491969031514332
6_2_5,0.5859233646643252,0.9815780288435718
6_9_2,-0.20191590189095351,0.14736162740555225
6_26_2,-0.06304276269617218,0.11061754352609737
6_4_3,-0.10933380909443263,0.07387345964664266
6_102_1,-0.20191590189095351,0.23003581613432544
4_5_3,-0.04452634413686804,0.1565476483754159
6_59_4,-0.17414127405199725,0.1289895854658248
6_0_4,-0.16488306477234516,0.055501417706915246
6_70_3,-0.17414127405199725,0.20247775322473438
6_98_4,1.019444782062418,0.7879392859567264
6_86_3,-0.08155918125547637,0.22084979516446182
6_37_5,-0.01675171629791178,0.11980356449596102
6_34_2,-0.06304276269617218,0.18410571128500697
6_66_3,-0.06304276269617218,0.20247775322473438
6_98_0,0.9991821719691056,0.7530408056344939
6_59_5,-0.18339948333164935,0.1289895854658248
6_6_5,-0.19265769261130145,0.07387345964664266
5_19_0,-0.0723009719758243,0.23003581613432544
